time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
2.3,0.0222289,-0.00165783,0.00199045,0.113196,0.198623,0.00862301,-0.0373466,0.0089084,0.004432,0.0686624,-0.0110185,-0.0144067,-0.0224559,-0.122149,0.0303445,-0.00440182,-0.00440348,-0.0147677
2.31,0.0216672,-0.00359589,0.00140365,0.113127,0.198314,0.00870893,-0.0393012,0.0109591,0.00497844,0.0687011,-0.0127657,-0.0144467,-0.0217556,-0.110361,0.0319375,-0.00474141,-0.00425224,-0.0159851
2.32,0.021813,-0.0034951,-0.00138909,0.113017,0.19824,0.00876473,-0.0425003,0.00996576,0.00742744,0.0658503,-0.0123876,-0.0157224,-0.0194757,-0.094369,0.0305915,-0.00927874,-0.0030236,-0.0193643
2.33,0.022365,-0.00235832,-0.00348085,0.112896,0.198095,0.00875481,-0.0463606,0.00792471,0.0101949,0.0627934,-0.0108803,-0.0178721,-0.0172275,-0.0782697,0.0293414,-0.0144753,-0.00214267,-0.0236929
2.34,0.0219122,-0.00297214,-0.00271283,0.112843,0.1975,0.00871512,-0.0493158,0.00878459,0.0102859,0.0641415,-0.0110158,-0.0187782,-0.0157497,-0.0690322,0.0323284,-0.0133307,-0.00286529,-0.0255584
2.35,0.0212679,-0.00476396,-0.00221141,0.112801,0.196942,0.00874472,-0.0518924,0.0109198,0.009668,0.0644429,-0.0122427,-0.0174569,-0.0143145,-0.0582442,0.0353188,-0.0121043,-0.00367566,-0.0253716
2.36,0.0218716,-0.00520692,-0.00347609,0.112707,0.19681,0.00874592,-0.0553588,0.0108232,0.0110841,0.0600466,-0.0119863,-0.0161224,-0.0127232,-0.041481,0.0342006,-0.0167809,-0.00327415,-0.0262903
2.37,0.0218465,-0.00525084,-0.00447912,0.11263,0.196467,0.00862795,-0.0582244,0.0102207,0.0126321,0.0591364,-0.0115488,-0.0154824,-0.0113325,-0.0314349,0.0346336,-0.0168735,-0.00285581,-0.0273479
2.38,0.020487,-0.00619492,-0.00480202,0.112633,0.195779,0.00854978,-0.059923,0.0109163,0.0136536,0.0620643,-0.0123248,-0.0138158,-0.0103333,-0.02718,0.0377459,-0.0109352,-0.00258097,-0.0264599
2.39,0.0206058,-0.0075665,-0.00523783,0.112646,0.195343,0.00856181,-0.0630304,0.0120194,0.015243,0.0601969,-0.0135101,-0.0116253,-0.00962185,-0.0167097,0.0384339,-0.0105386,-0.00193663,-0.0243926
2.4,0.0226566,-0.00860771,-0.00626699,0.112566,0.195259,0.00854481,-0.0676353,0.0124332,0.0164909,0.0547403,-0.0144295,-0.0106296,-0.00929045,-0.0041061,0.0366548,-0.0162766,-0.00157417,-0.0229517
2.41,0.0229408,-0.00867316,-0.00761307,0.112536,0.195005,0.00846103,-0.0702184,0.0118,0.0163993,0.0543601,-0.0146271,-0.0100066,-0.00917181,-0.000291498,0.0370111,-0.0167383,-0.00193026,-0.0227496
2.42,0.0209465,-0.00828437,-0.00875854,0.112675,0.194467,0.00837797,-0.0708407,0.0108745,0.0160408,0.0576869,-0.014478,-0.00850858,-0.00874597,-0.000983332,0.0397762,-0.0111803,-0.00239666,-0.0226985
2.43,0.0200121,-0.00821933,-0.00948783,0.112715,0.19402,0.00834344,-0.0723877,0.0103374,0.0168913,0.0584515,-0.014663,-0.00595381,-0.00873945,0.000883463,0.0412114,-0.00899108,-0.00210854,-0.0214244
2.44,0.0203356,-0.00831861,-0.0100417,0.112616,0.193718,0.00829008,-0.0748112,0.00990221,0.0184518,0.0572099,-0.0149997,-0.00290295,-0.00934374,0.00348054,0.0412268,-0.0104904,-0.00135149,-0.019407
2.45,0.0208629,-0.00854681,-0.00996799,0.112627,0.193484,0.00812938,-0.077331,0.00977857,0.0194927,0.0563627,-0.0150196,-0.000518671,-0.010329,0.00351612,0.0418598,-0.0116272,-0.000937631,-0.0180654
2.46,0.021844,-0.00890298,-0.00963185,0.112746,0.19335,0.00793366,-0.0801306,0.00986329,0.0200274,0.0555573,-0.0148789,0.00169454,-0.0117717,0.0013425,0.0431806,-0.012659,-0.000884364,-0.0170747
2.47,0.0225687,-0.00888789,-0.0102894,0.112834,0.193274,0.00777508,-0.0823787,0.00924273,0.020158,0.0548138,-0.014451,0.00307534,-0.0134575,-0.00132631,0.0434451,-0.0150313,-0.000944817,-0.0163843
2.48,0.0230404,-0.00832505,-0.0108209,0.112919,0.193247,0.00753024,-0.0840985,0.00805598,0.0202592,0.0547238,-0.0130198,0.00274357,-0.0157387,-0.00523111,0.0424636,-0.0192134,-0.000881295,-0.0165319
2.49,0.0237428,-0.00752405,-0.0103767,0.113137,0.19329,0.00718396,-0.0859982,0.00691283,0.0204284,0.0548159,-0.0108736,0.00187468,-0.0185715,-0.0103725,0.0417298,-0.0237956,-0.000817871,-0.0172191
2.5,0.0242483,-0.0064312,-0.0102178,0.113431,0.193347,0.00690249,-0.0875547,0.00549491,0.0202257,0.0548667,-0.0087259,0.000993436,-0.021509,-0.0154355,0.0413432,-0.0273193,-0.000930515,-0.0182241
